rms,max,min,std,cycle,RUL,bearing,load
0.49754761933236386,2.1984457969665527,-2.1295785903930664,0.4975250342414877,672,1867,Bearing3_1,40Hz10kN
0.4891846003869088,2.0553231239318848,-2.145719528198242,0.48906040854609156,673,1866,Bearing3_1,40Hz10kN
0.5078602668103055,2.043330669403076,-2.269279956817627,0.507773004548205,674,1865,Bearing3_1,40Hz10kN
0.5064342845893961,2.0483851432800293,-2.405679225921631,0.5064211984992523,675,1864,Bearing3_1,40Hz10kN
0.49954529928531133,2.0848512649536133,-2.6172637939453125,0.49947807794876914,676,1863,Bearing3_1,40Hz10kN
0.5011092196811543,2.138054370880127,-2.229595184326172,0.5010852721444643,677,1862,Bearing3_1,40Hz10kN
0.5022428758077653,1.9582390785217283,-2.381730079650879,0.5021753424739841,678,1861,Bearing3_1,40Hz10kN
0.5144588750861943,2.0730018615722656,-2.3132920265197754,0.5143979571387873,679,1860,Bearing3_1,40Hz10kN
0.5236524748619468,2.2286057472229004,-2.0935535430908203,0.5236402379813604,680,1859,Bearing3_1,40Hz10kN
0.5113249208326562,2.0395636558532715,-2.2345900535583496,0.5112369968023527,681,1858,Bearing3_1,40Hz10kN
0.5031586720326484,2.598714828491211,-2.037644386291504,0.5031063166229016,682,1857,Bearing3_1,40Hz10kN
0.49390167596566,2.3241281509399414,-2.1677494049072266,0.4937837223922831,683,1856,Bearing3_1,40Hz10kN
0.5037900235079963,2.1880745887756348,-2.310788631439209,0.5037755507895428,684,1855,Bearing3_1,40Hz10kN
0.5131894367840678,2.153253555297852,-2.335226535797119,0.5131883355921535,685,1854,Bearing3_1,40Hz10kN
0.4986712290561042,2.1259546279907227,-2.6192307472229004,0.4986070527350291,686,1853,Bearing3_1,40Hz10kN
0.5109510315651573,2.4793624877929688,-2.254962921142578,0.5109475142986617,687,1852,Bearing3_1,40Hz10kN
0.4939203555000486,2.258944511413574,-2.1710991859436035,0.49390822807346507,688,1851,Bearing3_1,40Hz10kN
0.5095674582918521,2.21109390258789,-2.119159698486328,0.5095163589766437,689,1850,Bearing3_1,40Hz10kN
0.5048081953235113,2.2675514221191406,-2.21099853515625,0.5048081073892294,690,1849,Bearing3_1,40Hz10kN
0.49928650810532416,2.235543727874756,-2.2704482078552246,0.49916188281461044,691,1848,Bearing3_1,40Hz10kN
0.4956620204896109,2.160072326660156,-1.9968628883361816,0.4956522767375598,692,1847,Bearing3_1,40Hz10kN
0.5076177183266918,2.115023136138916,-2.046656608581543,0.5075547555244561,693,1846,Bearing3_1,40Hz10kN
0.5093465093050055,2.653682231903076,-2.282440662384033,0.5092926461643417,694,1845,Bearing3_1,40Hz10kN
0.4877513992847091,2.5670289993286133,-1.9970178604125977,0.4874447932615662,695,1844,Bearing3_1,40Hz10kN
0.4846495077435664,2.0430564880371094,-2.1316051483154297,0.48464227390700326,696,1843,Bearing3_1,40Hz10kN
0.5049962324889024,2.311384677886963,-2.2423863410949707,0.5049834633907027,697,1842,Bearing3_1,40Hz10kN
0.5047909941269173,2.347683906555176,-2.2140026092529297,0.5047058412700045,698,1841,Bearing3_1,40Hz10kN
0.5150870392659269,2.3196935653686523,-3.329086303710937,0.5148978866364298,699,1840,Bearing3_1,40Hz10kN
0.5090943354732027,2.318930625915528,-2.3345351219177246,0.5089940691734202,700,1839,Bearing3_1,40Hz10kN
0.4937913634552033,2.2689342498779297,-2.2901296615600586,0.49377050443606935,701,1838,Bearing3_1,40Hz10kN
0.49627965841562455,2.2319793701171875,-2.302730083465576,0.49627495561241286,702,1837,Bearing3_1,40Hz10kN
0.4957453133109567,2.1944165229797363,-2.4440884590148926,0.49560085475830884,703,1836,Bearing3_1,40Hz10kN
0.48377858145099956,1.8438458442687988,-2.122020721435547,0.48377278635592535,704,1835,Bearing3_1,40Hz10kN
0.4936370527024387,2.9358625411987305,-2.181553840637207,0.49363673331246877,705,1834,Bearing3_1,40Hz10kN
0.49262774089617156,1.970243453979492,-2.011370658874512,0.4925999674575496,706,1833,Bearing3_1,40Hz10kN
0.5074783450270672,2.211582660675049,-2.193737030029297,0.5074475269664074,707,1832,Bearing3_1,40Hz10kN
0.5018537938229846,2.311885356903076,-3.0696988105773926,0.5018519893530365,708,1831,Bearing3_1,40Hz10kN
0.49525954617953866,1.937401294708252,-2.367651462554932,0.4951343961910454,709,1830,Bearing3_1,40Hz10kN
0.5013229441232993,2.142965793609619,-2.1802783012390137,0.5012816529661164,710,1829,Bearing3_1,40Hz10kN
0.5042915994555373,2.391886711120605,-2.033042907714844,0.5042760669676772,711,1828,Bearing3_1,40Hz10kN
0.4915349583270142,2.3287415504455566,-2.361392974853516,0.49148899086883735,712,1827,Bearing3_1,40Hz10kN
0.4953388678455117,2.3566365242004395,-2.681648731231689,0.49533857915707213,713,1826,Bearing3_1,40Hz10kN
0.5003658910640375,2.28043794631958,-2.191495895385742,0.5002526288746396,714,1825,Bearing3_1,40Hz10kN
0.4970377533009946,2.1664023399353027,-2.295231819152832,0.49651742596684467,715,1824,Bearing3_1,40Hz10kN
0.48889778983294874,2.168560028076172,-2.1940231323242188,0.4888894024962191,716,1823,Bearing3_1,40Hz10kN
0.5178362657830989,2.182161808013916,-2.3369669914245605,0.5175271875983098,717,1822,Bearing3_1,40Hz10kN
0.5062745471364224,2.1205544471740723,-2.431964874267578,0.5062454923919053,718,1821,Bearing3_1,40Hz10kN
0.5133975014058442,2.1640777587890625,-2.1933555603027344,0.5133852189280418,719,1820,Bearing3_1,40Hz10kN
0.5079958436891188,2.1684646606445312,-2.177417278289795,0.5079907417959725,720,1819,Bearing3_1,40Hz10kN
0.5020923223493228,2.2068262100219727,-2.560913562774658,0.5020134115073523,721,1818,Bearing3_1,40Hz10kN
0.5126409858446501,2.276146411895752,-2.0858049392700195,0.5125760147645354,722,1817,Bearing3_1,40Hz10kN
0.4977694048297742,2.3000359535217285,-2.052915096282959,0.49775129126132395,723,1816,Bearing3_1,40Hz10kN
0.49653096003060176,2.2066473960876465,-2.0888209342956543,0.4965200557511448,724,1815,Bearing3_1,40Hz10kN
0.5043661246590595,1.9318222999572756,-2.264082431793213,0.5043648749079798,725,1814,Bearing3_1,40Hz10kN
0.49677043436606516,1.9719362258911133,-2.419877052307129,0.49670911181449506,726,1813,Bearing3_1,40Hz10kN
0.4969258334091567,2.0424365997314453,-2.3632168769836426,0.49689848083276283,727,1812,Bearing3_1,40Hz10kN
0.5037075720890796,1.8942475318908687,-2.286660671234131,0.503704208568514,728,1811,Bearing3_1,40Hz10kN
0.5027955716731446,2.473723888397217,-2.419352531433105,0.5027928896515124,729,1810,Bearing3_1,40Hz10kN
0.5056459053307499,2.1599411964416504,-2.331840991973877,0.5055631089930872,730,1809,Bearing3_1,40Hz10kN
0.5019609939323194,2.3912668228149414,-2.1389365196228027,0.501917102160421,731,1808,Bearing3_1,40Hz10kN
0.5006830566746705,2.328944206237793,-2.258312702178955,0.500679754538653,732,1807,Bearing3_1,40Hz10kN
0.4949380356322178,2.077865600585937,-2.0857930183410645,0.4949026096769357,733,1806,Bearing3_1,40Hz10kN
0.49329746041174893,2.105700969696045,-2.030801773071289,0.4932959539451365,734,1805,Bearing3_1,40Hz10kN
0.4931605383229129,1.9771456718444824,-1.9634604454040527,0.4930815570741588,735,1804,Bearing3_1,40Hz10kN
0.4977883906836904,2.2105932235717773,-2.1074533462524414,0.49774575099532914,736,1803,Bearing3_1,40Hz10kN
0.4917031272126025,1.9612789154052732,-2.460169792175293,0.49163748769002913,737,1802,Bearing3_1,40Hz10kN
0.5010047189889117,2.310609817504883,-2.199220657348633,0.5009014151962592,738,1801,Bearing3_1,40Hz10kN
0.5151710006694632,2.3398399353027344,-2.127265930175781,0.5151214502130356,739,1800,Bearing3_1,40Hz10kN
0.49948346473375627,2.2728562355041504,-2.129459381103516,0.49948306161432754,740,1799,Bearing3_1,40Hz10kN
0.5073362651978769,2.474772930145264,-2.123856544494629,0.5073053569648183,741,1798,Bearing3_1,40Hz10kN
0.5036431475041191,2.3932695388793945,-2.090013027191162,0.5036424308252986,742,1797,Bearing3_1,40Hz10kN
0.49915887892465544,2.50622034072876,-2.551710605621338,0.49905410820641766,743,1796,Bearing3_1,40Hz10kN
0.5115199821688813,2.281033992767334,-2.532339096069336,0.5114806360192057,744,1795,Bearing3_1,40Hz10kN
0.498273041058738,2.1190881729125977,-2.302098274230957,0.4982712304883642,745,1794,Bearing3_1,40Hz10kN
0.49329862463423385,2.4239063262939453,-2.584075927734375,0.49317302136538377,746,1793,Bearing3_1,40Hz10kN
0.5041408676626051,2.6775121688842773,-2.7610301971435547,0.5041357058459301,747,1792,Bearing3_1,40Hz10kN
0.5023854742980948,2.254247665405273,-1.970064640045166,0.5023308964959852,748,1791,Bearing3_1,40Hz10kN
0.49951578867468094,2.2906899452209477,-2.215588092803955,0.49951185246481455,749,1790,Bearing3_1,40Hz10kN
0.4936132036639494,2.666473388671875,-2.772843837738037,0.4931400047329868,750,1789,Bearing3_1,40Hz10kN
0.49971207782083615,2.371370792388916,-2.9540419578552246,0.49970912203896484,751,1788,Bearing3_1,40Hz10kN
0.5029017496984068,2.239632606506348,-2.0882248878479004,0.5029014799036183,752,1787,Bearing3_1,40Hz10kN
0.5089352166995271,3.0787229537963867,-2.620697021484375,0.5089225576753067,753,1786,Bearing3_1,40Hz10kN
0.493782969043243,2.140641212463379,-1.96458101272583,0.49334764498304096,754,1785,Bearing3_1,40Hz10kN
0.49591762956303415,2.9074549674987797,-2.149975299835205,0.4959099830083027,755,1784,Bearing3_1,40Hz10kN
0.5019759302435659,3.469622135162353,-3.051316738128662,0.5019747224259785,756,1783,Bearing3_1,40Hz10kN
0.49497941670647205,2.410435676574707,-2.1042943000793457,0.49497748462692326,757,1782,Bearing3_1,40Hz10kN
0.4931956971799514,3.205573558807373,-2.1477818489074707,0.49316523335459683,758,1781,Bearing3_1,40Hz10kN
0.5015854874266841,2.130436897277832,-2.2249460220336914,0.5015756189959585,759,1780,Bearing3_1,40Hz10kN
0.4972440851263343,2.6553750038146973,-2.652919292449951,0.49723190011625856,760,1779,Bearing3_1,40Hz10kN
0.50892414959807,2.2228002548217773,-2.2658467292785645,0.5086532464252806,761,1778,Bearing3_1,40Hz10kN
0.5029844446357438,2.273392677307129,-1.9176602363586424,0.5028935628261951,762,1777,Bearing3_1,40Hz10kN
0.5161145254800527,2.098762989044189,-2.285075187683105,0.5159856360470314,763,1776,Bearing3_1,40Hz10kN
0.516703963062468,2.1401405334472656,-2.142906188964844,0.5167015753130878,764,1775,Bearing3_1,40Hz10kN
0.5159262999228472,2.645349502563477,-2.461564540863037,0.5159134542436549,765,1774,Bearing3_1,40Hz10kN
0.5162140577663841,2.358889579772949,-2.3067355155944824,0.5162019654766226,766,1773,Bearing3_1,40Hz10kN
0.5136245665832703,2.5470614433288574,-2.379429340362549,0.5134791135801514,767,1772,Bearing3_1,40Hz10kN
0.5114176216016446,2.1100521087646484,-2.286052703857422,0.5114140951307046,768,1771,Bearing3_1,40Hz10kN
0.5126585672338805,2.234983444213867,-2.153301239013672,0.512405530533231,769,1770,Bearing3_1,40Hz10kN
0.49701452340094066,2.0468592643737797,-2.048146724700928,0.49693732521844897,770,1769,Bearing3_1,40Hz10kN
0.5092098826968502,2.1707773208618164,-2.294588088989258,0.5092095950902057,771,1768,Bearing3_1,40Hz10kN
0.5024095103384252,2.1775126457214355,-2.313709259033203,0.5023876538188424,772,1767,Bearing3_1,40Hz10kN
0.4994498652178591,1.9074797630310056,-2.282583713531494,0.4994356106927701,773,1766,Bearing3_1,40Hz10kN
0.5011989097505476,1.9110679626464844,-2.178657054901123,0.5011881277205943,774,1765,Bearing3_1,40Hz10kN
0.5138971683056542,2.171814441680908,-2.300751209259033,0.5138966287415246,775,1764,Bearing3_1,40Hz10kN
0.5024355626300355,2.2050023078918457,-2.389848232269287,0.502270034088074,776,1763,Bearing3_1,40Hz10kN
0.5159693961437098,2.1595358848571777,-2.2533774375915527,0.5159387450436197,777,1762,Bearing3_1,40Hz10kN
0.501231836149273,2.2843122482299805,-2.5919437408447266,0.5010622550233852,778,1761,Bearing3_1,40Hz10kN
0.5000959063043863,2.033686637878418,-2.269577980041504,0.500057332372766,779,1760,Bearing3_1,40Hz10kN
0.5016182445084703,2.020692825317383,-2.2012829780578613,0.5016171528598009,780,1759,Bearing3_1,40Hz10kN
0.5056917905214311,2.227401733398437,-2.191925048828125,0.505536723532067,781,1758,Bearing3_1,40Hz10kN
0.506386783734745,2.390754222869873,-2.11414098739624,0.5063754265606173,782,1757,Bearing3_1,40Hz10kN
0.5029712120380229,2.173340320587158,-2.2907137870788574,0.5029672234178517,783,1756,Bearing3_1,40Hz10kN
0.4874976700361308,1.9149184226989744,-2.0867466926574707,0.48741655235493814,784,1755,Bearing3_1,40Hz10kN
0.49000508743785764,2.4620532989501958,-2.099800109863281,0.49000468575260736,785,1754,Bearing3_1,40Hz10kN
0.4953814047500536,2.109837532043457,-2.6328325271606445,0.4953680223961984,786,1753,Bearing3_1,40Hz10kN
0.49530457647363507,2.172994613647461,-2.0094871520996094,0.4952953986415784,787,1752,Bearing3_1,40Hz10kN
0.4908635041343255,2.0554423332214355,-2.4375200271606445,0.4908242775255731,788,1751,Bearing3_1,40Hz10kN
0.5089206210131055,2.519667148590088,-2.247190475463867,0.508880510550121,789,1750,Bearing3_1,40Hz10kN
0.4893921505919405,2.204740047454834,-1.9409894943237305,0.4893921297337441,790,1749,Bearing3_1,40Hz10kN
0.49713428845204244,1.9814491271972656,-2.328312397003174,0.49711405163382993,791,1748,Bearing3_1,40Hz10kN
0.5032765998464701,2.0578503608703613,-2.016472816467285,0.5032702708133826,792,1747,Bearing3_1,40Hz10kN
0.49966302882881963,2.165055274963379,-2.110767364501953,0.4996575415150644,793,1746,Bearing3_1,40Hz10kN
0.4963629282398594,1.86537504196167,-2.0882487297058105,0.4963614805484606,794,1745,Bearing3_1,40Hz10kN
0.49848329663364527,2.3032784461975098,-1.9598126411437988,0.49848326538461646,795,1744,Bearing3_1,40Hz10kN
0.4971706350273739,2.3409366607666016,-2.148163318634033,0.4971682106921382,796,1743,Bearing3_1,40Hz10kN
0.4856438771456608,2.0935535430908203,-2.53291130065918,0.485524723306358,797,1742,Bearing3_1,40Hz10kN
0.4901303933270255,2.0075559616088867,-2.0347237586975098,0.49013011848570676,798,1741,Bearing3_1,40Hz10kN
0.49849172413306486,2.082836627960205,-2.265286445617676,0.49849073122040394,799,1740,Bearing3_1,40Hz10kN
0.5022525547297425,2.0869851112365723,-2.33229398727417,0.5021098703649011,800,1739,Bearing3_1,40Hz10kN
0.490813071785778,1.9519805908203125,-2.0888805389404297,0.49079446915474684,801,1738,Bearing3_1,40Hz10kN
0.4956493416862059,2.0792365074157715,-2.234041690826416,0.49564142169631714,802,1737,Bearing3_1,40Hz10kN
0.48385837099089085,1.9413113594055176,-2.3021697998046875,0.48384311598122043,803,1736,Bearing3_1,40Hz10kN
0.5016263002748043,2.230477333068848,-2.123856544494629,0.5015847468996328,804,1735,Bearing3_1,40Hz10kN
0.4907621779594391,2.130722999572754,-2.1651387214660645,0.4907616796345275,805,1734,Bearing3_1,40Hz10kN
0.49713048354455713,2.411472797393799,-2.787482738494873,0.49708869336966316,806,1733,Bearing3_1,40Hz10kN
0.49689441926414174,2.061855792999268,-2.1136879920959477,0.4968687678037835,807,1732,Bearing3_1,40Hz10kN
0.4946346553625614,2.0150303840637207,-2.5161266326904297,0.49463334576203155,808,1731,Bearing3_1,40Hz10kN
0.48807661647294714,2.066051959991455,-2.173781394958496,0.48788839624732117,809,1730,Bearing3_1,40Hz10kN
0.5011448063177464,2.645432949066162,-2.4068117141723637,0.5011360968788782,810,1729,Bearing3_1,40Hz10kN
0.49143060416616663,2.810096740722656,-2.6555299758911133,0.49139239021465786,811,1728,Bearing3_1,40Hz10kN
0.5107008060850108,2.7895450592041016,-2.3440957069396973,0.5106492621323147,812,1727,Bearing3_1,40Hz10kN
0.5002961205940161,2.3682117462158203,-2.179992198944092,0.500191231726332,813,1726,Bearing3_1,40Hz10kN
0.48321254424745386,2.128112316131592,-1.9067883491516116,0.48321158200924097,814,1725,Bearing3_1,40Hz10kN
0.4754950956298556,2.001190185546875,-2.0081043243408203,0.4754903553775921,815,1724,Bearing3_1,40Hz10kN
0.48112821882130835,2.0389556884765625,-2.018141746520996,0.4811197687471885,816,1723,Bearing3_1,40Hz10kN
0.48140496156067064,2.277827262878418,-1.95845365524292,0.48139900796606255,817,1722,Bearing3_1,40Hz10kN
0.5003157838721544,2.786529064178467,-2.4880409240722656,0.5002742691661572,818,1721,Bearing3_1,40Hz10kN
0.5053384186927956,1.9930362701416016,-2.244102954864502,0.505187844757208,819,1720,Bearing3_1,40Hz10kN
0.49823802961460273,2.246999740600586,-2.0253777503967285,0.4981349380810922,820,1719,Bearing3_1,40Hz10kN
0.5005858531068671,2.223217487335205,-2.1596908569335938,0.500585779535751,821,1718,Bearing3_1,40Hz10kN
0.5089979520309938,2.1640896797180176,-2.480161190032959,0.5089314869170225,822,1717,Bearing3_1,40Hz10kN
0.49556319549717753,2.224278450012207,-2.016425132751465,0.4955271655342213,823,1716,Bearing3_1,40Hz10kN
0.5101448632158352,2.486336231231689,-2.1517395973205566,0.5101448442228077,824,1715,Bearing3_1,40Hz10kN
0.489452627076957,2.13472843170166,-2.2449135780334477,0.48945211574330144,825,1714,Bearing3_1,40Hz10kN
0.5100799026349457,2.11716890335083,-2.0946741104125977,0.5100542982137372,826,1713,Bearing3_1,40Hz10kN
0.4974881372555094,2.15921401977539,-2.518272399902344,0.4974707786327992,827,1712,Bearing3_1,40Hz10kN
0.4955561869181942,2.324843406677246,-2.0910143852233887,0.49548855954809023,828,1711,Bearing3_1,40Hz10kN
0.5086035163660813,2.286374568939209,-2.162420749664306,0.5086032061238995,829,1710,Bearing3_1,40Hz10kN
0.5177137218121746,2.135634422302246,-2.1947741508483887,0.517711975044093,830,1709,Bearing3_1,40Hz10kN
0.503634002046111,2.357208728790283,-2.1297335624694824,0.5035999008664407,831,1708,Bearing3_1,40Hz10kN
0.493940851838685,2.0942091941833496,-2.7051448822021484,0.4939316273823038,832,1707,Bearing3_1,40Hz10kN
0.503260965718371,2.2510528564453125,-2.076900005340576,0.5032605421981119,833,1706,Bearing3_1,40Hz10kN
0.5058980913881009,1.95159912109375,-2.0954012870788574,0.5058416378964804,834,1705,Bearing3_1,40Hz10kN
0.500321479996794,2.114427089691162,-2.360808849334717,0.5003119099144637,835,1704,Bearing3_1,40Hz10kN
0.5007825359855531,2.090644836425781,-2.0142197608947754,0.5006687698583506,836,1703,Bearing3_1,40Hz10kN
0.5098615675414175,2.279698848724365,-2.02333927154541,0.5098517517350004,837,1702,Bearing3_1,40Hz10kN
0.49816463192817495,2.0999670028686523,-2.3790478706359863,0.49816284131111876,838,1701,Bearing3_1,40Hz10kN
0.49089542364038624,2.247607707977295,-2.2508740425109863,0.49084916957806496,839,1700,Bearing3_1,40Hz10kN
0.502066971228476,2.312386035919189,-2.251434326171875,0.5020467955087173,840,1699,Bearing3_1,40Hz10kN
0.5019438965170461,2.1666407585144043,-2.1305084228515625,0.5019394432248022,841,1698,Bearing3_1,40Hz10kN
0.5083880975560866,2.0548582077026367,-2.4377942085266118,0.5083708252382313,842,1697,Bearing3_1,40Hz10kN
0.4977561592352887,2.3388266563415527,-2.2109031677246094,0.4976949831587908,843,1696,Bearing3_1,40Hz10kN
0.4845018667365586,2.045774459838867,-2.123451232910156,0.48442168067677,844,1695,Bearing3_1,40Hz10kN
0.49015472659983467,2.728581428527832,-2.0235538482666016,0.48986739853756717,845,1694,Bearing3_1,40Hz10kN
0.4887612822691346,2.1274805068969727,-2.41084098815918,0.48875346038207995,846,1693,Bearing3_1,40Hz10kN
0.5011447477620866,2.0566940307617188,-2.1219491958618164,0.5011447371212462,847,1692,Bearing3_1,40Hz10kN
0.4925746772681246,2.8342127799987797,-2.069222927093506,0.49257433599578787,848,1691,Bearing3_1,40Hz10kN
0.5023900668138122,2.39412784576416,-1.938188076019287,0.5023838608233566,849,1690,Bearing3_1,40Hz10kN
0.5036459339398512,2.0998239517211914,-2.062714099884033,0.5036459308364039,850,1689,Bearing3_1,40Hz10kN
0.5024528614260182,2.569854259490967,-2.4899721145629883,0.5024478606112945,851,1688,Bearing3_1,40Hz10kN
0.4944532765426157,2.3238778114318848,-2.1991491317749023,0.4943690386484703,852,1687,Bearing3_1,40Hz10kN
0.5014837353707253,2.6218175888061523,-2.274298667907715,0.5013066391952611,853,1686,Bearing3_1,40Hz10kN
0.49270665835099775,2.499115467071533,-2.254188060760498,0.4927066580720653,854,1685,Bearing3_1,40Hz10kN
0.4989610321330383,2.214646339416504,-1.9801735877990725,0.4989400864290549,855,1684,Bearing3_1,40Hz10kN
0.48884069798131113,2.000308036804199,-2.723824977874756,0.48874398982853756,856,1683,Bearing3_1,40Hz10kN
0.48587605517287386,1.931869983673096,-2.1732211112976074,0.48586706289137854,857,1682,Bearing3_1,40Hz10kN
0.5087458775551463,2.534627914428711,-2.2336483001708984,0.5087337405564843,858,1681,Bearing3_1,40Hz10kN
0.4954112757804339,3.139948844909668,-2.393805980682373,0.49538518260894104,859,1680,Bearing3_1,40Hz10kN
0.4997001881438245,2.3760199546813965,-2.3012399673461914,0.4996320818315501,860,1679,Bearing3_1,40Hz10kN
0.4990592514256716,3.270137310028076,-3.4368395805358887,0.49904780151870737,861,1678,Bearing3_1,40Hz10kN
0.49815377490778184,2.139139175415039,-2.9498934745788574,0.497968433031349,862,1677,Bearing3_1,40Hz10kN
0.5017113597840139,2.144014835357666,-2.7249813079833984,0.5017102932853902,863,1676,Bearing3_1,40Hz10kN
0.49834840385640267,2.258920669555664,-2.333748340606689,0.49833661243077537,864,1675,Bearing3_1,40Hz10kN
0.5058224483281826,2.353096008300781,-2.284884452819824,0.5058150175446707,865,1674,Bearing3_1,40Hz10kN
0.4872391174056585,2.282178401947021,-2.052628993988037,0.487183270034991,866,1673,Bearing3_1,40Hz10kN
0.5018128237762425,2.691483497619629,-2.4190187454223637,0.5018084853012214,867,1672,Bearing3_1,40Hz10kN
0.500357106571934,2.75881290435791,-2.6436328887939453,0.5003137893214219,868,1671,Bearing3_1,40Hz10kN
0.4745649302820733,1.7934322357177734,-2.0932435989379883,0.47450970025003253,869,1670,Bearing3_1,40Hz10kN
0.4839876152487608,2.097904682159424,-2.033209800720215,0.483853308508866,870,1669,Bearing3_1,40Hz10kN
0.49269576281715705,3.246188163757324,-3.6307692527771,0.4926400372723532,871,1668,Bearing3_1,40Hz10kN
0.4969971575060819,2.6813507080078125,-2.5420546531677246,0.49692356621037076,872,1667,Bearing3_1,40Hz10kN
0.5027659970575945,2.494490146636963,-2.2111892700195312,0.5027313067432148,873,1666,Bearing3_1,40Hz10kN
0.48693848903686243,2.3726344108581543,-2.282309532165528,0.48691976604716874,874,1665,Bearing3_1,40Hz10kN
0.5090735299317076,2.5461196899414062,-3.0034303665161133,0.5089103687172354,875,1664,Bearing3_1,40Hz10kN
0.5002616052627695,2.326512336730957,-2.097952365875244,0.5002522790615631,876,1663,Bearing3_1,40Hz10kN
0.5003383967524552,2.530324459075928,-2.39105224609375,0.5003357609009607,877,1662,Bearing3_1,40Hz10kN
0.4871535851494694,2.099025249481201,-1.9446611404418943,0.48714271644845986,878,1661,Bearing3_1,40Hz10kN
0.4896969127482679,2.1583914756774902,-2.6252031326293945,0.4896523145058559,879,1660,Bearing3_1,40Hz10kN
0.48673805636606093,2.1754026412963867,-2.249562740325928,0.48672602455222264,880,1659,Bearing3_1,40Hz10kN
0.4949238994463615,2.036738395690918,-2.083373069763184,0.4949083050095735,881,1658,Bearing3_1,40Hz10kN
0.4851070828489562,1.9704222679138184,-2.106046676635742,0.4851055344039417,882,1657,Bearing3_1,40Hz10kN
0.49779691007746046,2.023398876190185,-2.0158767700195312,0.49778917983386695,883,1656,Bearing3_1,40Hz10kN
0.49101695286177877,2.529418468475342,-1.9530296325683596,0.4909890667814615,884,1655,Bearing3_1,40Hz10kN
0.5086828531527019,2.309668064117432,-2.117800712585449,0.5086154271203774,885,1654,Bearing3_1,40Hz10kN
0.5048331804401024,2.3671388626098637,-2.156531810760498,0.5048326764220386,886,1653,Bearing3_1,40Hz10kN
0.4914232164444496,1.909267902374268,-2.0359277725219727,0.491326236181836,887,1652,Bearing3_1,40Hz10kN
0.501757338859026,2.1535754203796387,-2.2686004638671875,0.5017497142959715,888,1651,Bearing3_1,40Hz10kN
0.48514865002324203,2.4192452430725098,-2.42539644241333,0.48513051719140027,889,1650,Bearing3_1,40Hz10kN
0.4981439538217887,1.951134204864502,-2.6370882987976074,0.4981116711149447,890,1649,Bearing3_1,40Hz10kN
0.4943560211234489,2.075958251953125,-2.352893352508545,0.4942643176481641,891,1648,Bearing3_1,40Hz10kN
0.4901664948354219,2.460598945617676,-2.0416855812072754,0.49014797866763915,892,1647,Bearing3_1,40Hz10kN
0.49613425992951876,2.142977714538574,-2.2412776947021484,0.496108781902797,893,1646,Bearing3_1,40Hz10kN
0.4860008292841567,2.091681957244873,-2.2832155227661133,0.48599705156040596,894,1645,Bearing3_1,40Hz10kN
0.5009850960911697,2.534353733062744,-2.615046501159668,0.5009583633700974,895,1644,Bearing3_1,40Hz10kN
0.5028640215279295,2.292323112487793,-2.258729934692383,0.5028291072267437,896,1643,Bearing3_1,40Hz10kN
0.48590201791505394,2.3055434226989746,-2.177882194519043,0.4858934489849207,897,1642,Bearing3_1,40Hz10kN
0.48922529049240465,2.0662546157836914,-2.2127747535705566,0.4891094498328205,898,1641,Bearing3_1,40Hz10kN
0.484314729533779,2.31248140335083,-2.4966835975646973,0.4841684443912909,899,1640,Bearing3_1,40Hz10kN
0.4839057711718302,2.062201499938965,-2.3190736770629883,0.48388874378645014,900,1639,Bearing3_1,40Hz10kN
0.4850500384846567,2.2400856018066406,-2.3087620735168457,0.48503761545925156,901,1638,Bearing3_1,40Hz10kN
0.4924885565187325,2.0876049995422363,-2.01723575592041,0.4924885368497209,902,1637,Bearing3_1,40Hz10kN
0.48844001056418657,1.9075632095336916,-2.993643283843994,0.48830152891569184,903,1636,Bearing3_1,40Hz10kN
0.5012585321861233,2.446269989013672,-2.226507663726806,0.5012567652973764,904,1635,Bearing3_1,40Hz10kN
0.4982861354688228,2.2415995597839355,-2.372872829437256,0.498274560426252,905,1634,Bearing3_1,40Hz10kN
0.4965174523935023,2.251970767974853,-2.22773551940918,0.4963120857656485,906,1633,Bearing3_1,40Hz10kN
0.4919762894702713,2.1738290786743164,-2.2440314292907715,0.491912779656712,907,1632,Bearing3_1,40Hz10kN
0.48732792532627356,2.0093202590942383,-2.0974040031433105,0.4871029461688447,908,1631,Bearing3_1,40Hz10kN
0.4886004601097829,2.1696090698242188,-2.150392532348633,0.4885429774873086,909,1630,Bearing3_1,40Hz10kN
0.49231436361705244,2.3654580116271973,-2.346396446228028,0.49229320308937746,910,1629,Bearing3_1,40Hz10kN
0.5037373477441368,2.4954795837402344,-2.051043510437012,0.5037005850940217,911,1628,Bearing3_1,40Hz10kN
0.4916548691047236,2.0219802856445312,-1.9362807273864744,0.4916130763280568,912,1627,Bearing3_1,40Hz10kN
0.48829649984169754,2.2047877311706543,-2.0661115646362305,0.488174042682856,913,1626,Bearing3_1,40Hz10kN
0.4949224712860598,2.595651149749756,-3.273868560791016,0.49488217513318333,914,1625,Bearing3_1,40Hz10kN
0.49929254277885665,2.3134350776672363,-2.30100154876709,0.49928947140931995,915,1624,Bearing3_1,40Hz10kN
0.4830185553977182,2.3363351821899414,-2.176785469055176,0.48300000959161177,916,1623,Bearing3_1,40Hz10kN
0.5006424862210302,3.5679101943969727,-2.4120211601257324,0.5006325094447842,917,1622,Bearing3_1,40Hz10kN
